ID,libelle_zone_d_emploi,code_region,region,code_zone_d_emploi,zone_d_emploi,date,effectifs_salaries_brut,effectifs_salaries_cvs,masse_salariale_brut,masse_salariale_cvs
24571,5315 Rennes,53,Bretagne,5315,Rennes,032009,197201,198059,1216468959,1250177674
24607,5316 Saint-Brieuc,53,Bretagne,5316,Saint-Brieuc,032009,45703,46043,247011824,256825286
24636,5317 Saint-Malo,53,Bretagne,5317,Saint-Malo,032009,31445,32192,173121532,180613430
24668,5318 Vannes,53,Bretagne,5318,Vannes,032009,48043,48810,253983670,266365283
24727,0062 Redon,53,Bretagne,62,Redon,032009,15449,15569,84552250,87741277
24875,7509 Cognac,75,Nouvelle-Aquitaine,7509,Cognac,032009,28673,29044,161380342,168780841
24906,7512 La Rochelle,75,Nouvelle-Aquitaine,7512,La Rochelle,032009,60799,61940,331537080,350792934
24938,7516 Libourne,75,Nouvelle-Aquitaine,7516,Libourne,032009,352,356,1688361,1727735
25002,7523 Périgueux,75,Nouvelle-Aquitaine,7523,Périgueux,032009,619,633,3314397,3524672
25029,7524 Poitiers,75,Nouvelle-Aquitaine,7524,Poitiers,032009,75109,75714,411866603,424863866
25089,0101 Côte sous le vent,1,Guadeloupe,101,Côte sous le vent,032009,1293,1296,5709048,5783441
25144,0103 Marie-Galante,1,Guadeloupe,103,Marie-Galante,032009,928,921,4338327,4598893
25319,0203 Le Nord-Atlantique,2,Martinique,203,Le Nord-Atlantique,032009,808,808,3593169,3729312
25350,0204 Le Nord-Caraibe,2,Martinique,204,Le Nord-Caraibe,032009,2383,2407,13083568,13603885
25390,0205 Le Sud,2,Martinique,205,Le Sud,032009,4050,4045,20154404,20361426
25421,0206 Le Sud-Caraibe,2,Martinique,206,Le Sud-Caraibe,032009,8131,8141,43706199,45230769
25512,0303 Savanes,3,Guyane,303,Savanes,032009,5342,5350,43699068,45625842
25543,0401 L'Est,4,La Réunion,401,L'Est,032009,11120,11353,56338013,58845558
25633,0404 Le Sud,4,La Réunion,404,Le Sud,032009,34322,34766,175615511,183350026
25669,1101 Cergy-Vexin,11,Île-de-France,1101,Cergy-Vexin,032009,137240,138148,938801186,956761939
25695,1102 Coulommiers,11,Île-de-France,1102,Coulommiers,032009,10056,10152,55904048,58781983
25804,1105 Fontainebleau-Nemours,11,Île-de-France,1105,Fontainebleau-Nemours,032009,35484,35681,219099279,229385194
25896,1108 Melun,11,Île-de-France,1108,Melun,032009,43626,44006,273412927,283643128
25929,1109 Paris,11,Île-de-France,1109,Paris,032009,2983495,2991762,28185136855,26944523449
25991,1111 Rambouillet,11,Île-de-France,1111,Rambouillet,032009,15400,15456,97956452,101727665
26121,1115 Versailles-Saint-Quentin,11,Île-de-France,1115,Versailles-Saint-Quentin,032009,238690,237999,2163851067,2141726119
26156,2401 Blois,24,Centre-Val de Loire,2401,Blois,032009,47971,48457,272753434,286728171
26194,2402 Bourges,24,Centre-Val de Loire,2402,Bourges,032009,50705,51108,281246579,293500792
26218,2403 Chartres,24,Centre-Val de Loire,2403,Chartres,032009,51618,52047,318631214,330983835
26324,2406 Chinon,24,Centre-Val de Loire,2406,Chinon,032009,9501,9590,58082801,62604372
26383,2408 Loches,24,Centre-Val de Loire,2408,Loches,032009,10050,10187,51506615,52758947
26418,2409 Montargis,24,Centre-Val de Loire,2409,Montargis,032009,26922,27142,151379798,157648090
26603,2415 Vierzon,24,Centre-Val de Loire,2415,Vierzon,032009,10626,10665,58486605,60636970
26638,0056 Cosne-Cours-sur-Loire,24,Centre-Val de Loire,56,Cosne-Cours-sur-Loire,032009,2720,2762,18169381,19518827
26661,0057 Dreux,24,Centre-Val de Loire,57,Dreux,032009,21239,21317,122707519,126705764
26754,2701 Autun,27,Bourgogne-Franche-Comté,2701,Autun,032009,8247,8438,41425952,44118284
26781,2702 Auxerre,27,Bourgogne-Franche-Comté,2702,Auxerre,032009,43989,44543,243827508,256326682
26872,2707 Chalon-sur-Saône,27,Bourgogne-Franche-Comté,2707,Chalon-sur-Saône,032009,42007,42455,246569940,259379088
26936,2709 Châtillon-Montbard,27,Bourgogne-Franche-Comté,2709,Châtillon-Montbard,032009,12482,12669,65087163,68099852
26966,2710 Creusot-Montceau,27,Bourgogne-Franche-Comté,2710,Creusot-Montceau,032009,24783,24979,145374848,153041028
27123,0056 Cosne-Cours-sur-Loire,27,Bourgogne-Franche-Comté,56,Cosne-Cours-sur-Loire,032009,10153,10333,53198894,56216791
27147,0059 Mâcon,27,Bourgogne-Franche-Comté,59,Mâcon,032009,33451,33897,184367173,192978230
27174,0060 Nevers,27,Bourgogne-Franche-Comté,60,Nevers,032009,34109,34423,182246599,192352762
27266,2711 Dijon,27,Bourgogne-Franche-Comté,2711,Dijon,032009,24,24,179071,190626
27319,2713 Lons-le-Saunier,27,Bourgogne-Franche-Comté,2713,Lons-le-Saunier,032009,30020,30458,159278088,167110423
27392,2715 Pontarlier,27,Bourgogne-Franche-Comté,2715,Pontarlier,032009,20741,20988,108516390,113691664
27417,2716 Saint-Claude,27,Bourgogne-Franche-Comté,2716,Saint-Claude,032009,12728,12686,75473659,77176822
27546,2808 Evreux,28,Normandie,2808,Evreux,032009,48136,48661,269413777,279468539
27696,2817 Vernon-Gisors,28,Normandie,2817,Vernon-Gisors,032009,27319,27612,168274057,177603428
27733,2819 Yvetot-Vallée du Commerce,28,Normandie,2819,Yvetot-Vallée du Commerce,032009,25879,25991,169663025,174742095
27844,2801 Argentan,28,Normandie,2801,Argentan,032009,8345,8391,42096177,44537789
28027,2810 Granville,28,Normandie,2810,Granville,032009,10327,10562,50970248,53648095
28157,2816 Saint-Lô,28,Normandie,2816,Saint-Lô,032009,25004,25382,128369576,134119761
28186,2818 Vire Normandie,28,Normandie,2818,Vire Normandie,032009,9787,9900,50973956,53115041
28222,0051 Alençon,28,Normandie,51,Alençon,032009,22381,22376,118010691,122865021
28256,0061 Nogent-le-Rotrou,28,Normandie,61,Nogent-le-Rotrou,032009,5342,5399,28674422,29908723
28290,3201 Abbeville,32,Hauts-de-France,3201,Abbeville,032009,16180,16623,79890211,84717024
28432,7526 Royan,75,Nouvelle-Aquitaine,7526,Royan,032009,19341,21195,92490075,105545551
28462,7527 Saint-Junien,75,Nouvelle-Aquitaine,7527,Saint-Junien,032009,5080,5158,26616168,27913035
28510,7530 Thouars,75,Nouvelle-Aquitaine,7530,Thouars,032009,15046,15181,75902082,78704868
28740,7513 La Teste-de-Buch,75,Nouvelle-Aquitaine,7513,La Teste-de-Buch,032009,22531,23774,117852730,127457537
28787,7514 Langon,75,Nouvelle-Aquitaine,7514,Langon,032009,16743,16955,84220661,87337513
29078,7527 Saint-Junien,75,Nouvelle-Aquitaine,7527,Saint-Junien,032009,26,25,106446,106336
29176,7507 Brive-la-Gaillarde,75,Nouvelle-Aquitaine,7507,Brive-la-Gaillarde,032009,30639,31014,173788136,179978432
29243,7517 Limoges,75,Nouvelle-Aquitaine,7517,Limoges,032009,73678,74265,417621076,432521906
29368,7602 Albi,76,Occitanie,7602,Albi,032009,47858,48404,251152117,260716202
29394,7604 Auch,76,Occitanie,7604,Auch,032009,27471,27960,135198455,141006717
29577,7612 Foix-Pamiers,76,Occitanie,7612,Foix-Pamiers,032009,24260,24453,126726397,131669192
29728,7622 Saint-Gaudens,76,Occitanie,7622,Saint-Gaudens,032009,20458,20677,104250548,107898629
29793,7625 Toulouse,76,Occitanie,7625,Toulouse,032009,370985,372404,2468996714,2549461390
29927,7606 Béziers,76,Occitanie,7606,Béziers,032009,41619,42862,213125821,225442147
29995,7610 Castres-Mazamet,76,Occitanie,7610,Castres-Mazamet,032009,319,341,1671390,1832453
30060,7613 Mende,76,Occitanie,7613,Mende,032009,16292,16829,77051667,81797830
30126,7616 Montpellier,76,Occitanie,7616,Montpellier,032009,168554,171100,984018959,1014292649
30368,8401 Annecy,84,Auvergne-Rhône-Alpes,8401,Annecy,032009,85149,85035,506602542,524611785
30440,8404 Belley,84,Auvergne-Rhône-Alpes,8404,Belley,032009,9968,10037,56750115,59310681
30539,8407 Chambéry,84,Auvergne-Rhône-Alpes,8407,Chambéry,032009,66486,66880,395233874,409234216
30576,8409 Grenoble,84,Auvergne-Rhône-Alpes,8409,Grenoble,032009,191366,190381,1339814497,1346794066
30673,8413 La Tarentaise,84,Auvergne-Rhône-Alpes,8413,La Tarentaise,032009,48665,38438,279476105,229135457
30832,8418 Le Mont Blanc,84,Auvergne-Rhône-Alpes,8418,Le Mont Blanc,032009,21220,19263,125509721,114127894
30954,8422 Montélimar,84,Auvergne-Rhône-Alpes,8422,Montélimar,032009,23541,24442,138078836,144698158
31014,8426 Roanne,84,Auvergne-Rhône-Alpes,8426,Roanne,032009,32411,32707,174441525,181964731
31073,8428 Saint Etienne,84,Auvergne-Rhône-Alpes,8428,Saint Etienne,032009,140607,142093,808095969,842499334
31102,8430 Tarare,84,Auvergne-Rhône-Alpes,8430,Tarare,032009,12929,12962,70937268,73021566
31132,8431 Valence,84,Auvergne-Rhône-Alpes,8431,Valence,032009,77890,78835,451540842,464972274
31194,8434 Villefranche-sur-Saône,84,Auvergne-Rhône-Alpes,8434,Villefranche-sur-Saône,032009,39579,39828,228443284,236931207
31407,8410 Issoire,84,Auvergne-Rhône-Alpes,8410,Issoire,032009,17085,17290,89282950,92513528
31474,8419 Le Puy en Velay,84,Auvergne-Rhône-Alpes,8419,Le Puy en Velay,032009,24256,24665,123615126,129263312
31510,8420 Les Sources de la Loire,84,Auvergne-Rhône-Alpes,8420,Les Sources de la Loire,032009,13593,13737,71134187,73706127
31818,9304 Cannes,93,Provence-Alpes-Côte d'Azur,9304,Cannes,032009,124608,127180,850577101,877345348
31842,9305 Carpentras,93,Provence-Alpes-Côte d'Azur,9305,Carpentras,032009,15166,15492,77937246,81393853
31871,9306 Cavaillon,93,Provence-Alpes-Côte d'Azur,9306,Cavaillon,032009,26672,27446,146425541,154622653
31902,9307 Digne-les-Bains,93,Provence-Alpes-Côte d'Azur,9307,Digne-les-Bains,032009,16458,16411,86123094,88381396
31996,9310 Gap,93,Provence-Alpes-Côte d'Azur,9310,Gap,032009,22757,22564,116118448,118339482
32027,9311 Manosque,93,Provence-Alpes-Côte d'Azur,9311,Manosque,032009,20017,20527,120160454,127604911
32064,9312 Marseille,93,Provence-Alpes-Côte d'Azur,9312,Marseille,032009,343708,346433,2139533276,2235288537
32156,9315 Nice,93,Provence-Alpes-Côte d'Azur,9315,Nice,032009,162035,163827,953458534,988255837
32207,9317 Sainte-Maxime,93,Provence-Alpes-Côte d'Azur,9317,Sainte-Maxime,032009,14815,17392,78055770,99311994
41,0102 Est Grande Terre,1,Guadeloupe,102,Est Grande Terre,032010,4992,4961,24409119,25033618
74,0103 Marie-Galante,1,Guadeloupe,103,Marie-Galante,032010,1047,1036,4823645,5102433
168,0201 Le Centre-Atlantique,2,Martinique,201,Le Centre-Atlantique,032010,5125,5194,27350734,28806199
223,0203 Le Nord-Atlantique,2,Martinique,203,Le Nord-Atlantique,032010,816,816,3859897,4007421
279,0204 Le Nord-Caraibe,2,Martinique,204,Le Nord-Caraibe,032010,2541,2564,14320613,14967701
300,3214 Laon,32,Hauts-de-France,3214,Laon,032010,18433,18571,96366818,101497357
356,3217 Maubeuge,32,Hauts-de-France,3217,Maubeuge,032010,7783,7884,42068721,44263850
393,0206 Le Sud-Caraibe,2,Martinique,206,Le Sud-Caraibe,032010,8245,8248,45786273,47354258
701,0402 L'Ouest,4,La Réunion,402,L'Ouest,032010,35975,36160,218241618,226811213
840,3206 Boulogne-sur-Mer,32,Hauts-de-France,3206,Boulogne-sur-Mer,032010,37514,38452,204201346,215175317
908,3207 Calais,32,Hauts-de-France,3207,Calais,032010,32890,33160,187138252,196080280
1011,1103 Etampes,11,Île-de-France,1103,Etampes,032010,17342,17494,118518915,123419948
1038,3212 Douai,32,Hauts-de-France,3212,Douai,032010,48274,48831,271754722,281825308
1305,1108 Melun,11,Île-de-France,1108,Melun,032010,42872,43293,272314683,282223709
1449,1110 Provins,11,Île-de-France,1110,Provins,032010,7682,7745,42239491,44076852
1488,3222 Valenciennes,32,Hauts-de-France,3222,Valenciennes,032010,88243,89248,508250347,524445757
1538,4402 Châlons-en-Champagne,44,Grand Est,4402,Châlons-en-Champagne,032010,25004,25297,140160762,146877595
1627,1113 Saclay,11,Île-de-France,1113,Saclay,032010,163690,164632,1355584847,1362437447
1686,4404 Chaumont,44,Grand Est,4404,Chaumont,032010,24513,24815,134640514,141671962
1689,1114 Seine-Yvelinoise,11,Île-de-France,1114,Seine-Yvelinoise,032010,160147,161320,1143438744,1161342154
1818,4413 Reims,44,Grand Est,4413,Reims,032010,88858,89489,526568230,546777253
1863,2402 Bourges,24,Centre-Val de Loire,2402,Bourges,032010,49647,50074,280723509,293131900
2086,4427 Vitry-le-François Saint-Dizier,44,Grand Est,4427,Vitry-le-François Saint-Dizier,032010,26153,26407,142387863,150367376
2121,2406 Chinon,24,Centre-Val de Loire,2406,Chinon,032010,9450,9543,60537351,65252818
2232,4404 Chaumont,44,Grand Est,4404,Chaumont,032010,3939,3987,19433185,20415864
2311,2409 Montargis,24,Centre-Val de Loire,2409,Montargis,032010,26229,26449,151481391,157626290
2439,2411 Pithiviers,24,Centre-Val de Loire,2411,Pithiviers,032010,15003,15174,88821327,93279277
2500,4412 Nancy,44,Grand Est,4412,Nancy,032010,142214,143473,853168047,886881937
2615,2414 Vendôme,24,Centre-Val de Loire,2414,Vendôme,032010,14064,14145,80814146,83384924
2624,4416 Saint-Avold,44,Grand Est,4416,Saint-Avold,032010,28906,29414,171325601,180521885
2685,2415 Vierzon,24,Centre-Val de Loire,2415,Vierzon,032010,9949,9988,54618574,56668721
2854,4421 Sedan,44,Grand Est,4421,Sedan,032010,1954,1985,10363946,10795279
2885,0060 Nevers,24,Centre-Val de Loire,60,Nevers,032010,2059,2078,11636316,12107632
2910,4424 Thionville,44,Grand Est,4424,Thionville,032010,55886,56361,322768140,339833245
3058,4427 Vitry-le-François Saint-Dizier,44,Grand Est,4427,Vitry-le-François Saint-Dizier,032010,870,877,4697680,5047329
3126,4405 Colmar,44,Grand Est,4405,Colmar,032010,55709,56706,340303720,359941397
3169,2703 Avallon,27,Bourgogne-Franche-Comté,2703,Avallon,032010,9559,9768,47464136,50557993
3194,4409 Haguenau,44,Grand Est,4409,Haguenau,032010,61270,62174,373633074,394518178
3297,2707 Chalon-sur-Saône,27,Bourgogne-Franche-Comté,2707,Chalon-sur-Saône,032010,41906,42367,248907634,261592316
3555,2711 Dijon,27,Bourgogne-Franche-Comté,2711,Dijon,032010,113481,114305,682841313,713425301
3594,4423 Strasbourg,44,Grand Est,4423,Strasbourg,032010,231147,230369,1462027706,1512770089
3617,2712 Dole,27,Bourgogne-Franche-Comté,2712,Dole,032010,767,776,3712315,3820643
4029,2705 Belfort,27,Bourgogne-Franche-Comté,2705,Belfort,032010,44177,44866,275109406,290391766
4149,2711 Dijon,27,Bourgogne-Franche-Comté,2711,Dijon,032010,22,22,162024,173810
4166,5209 La Flèche,52,Pays de la Loire,5209,La Flèche,032010,11864,11998,62884872,65811928
4426,5213 Les Herbiers-Montaigu,52,Pays de la Loire,5213,Les Herbiers-Montaigu,032010,47240,48541,264550811,274643669
4677,2808 Evreux,28,Normandie,2808,Evreux,032010,46703,47202,266208151,275685811
4873,2813 Le Havre,28,Normandie,2813,Le Havre,032010,94889,95096,606327973,627804846
4942,5221 Segré-en-Anjou Bleu,52,Pays de la Loire,5221,Segré-en-Anjou Bleu,032010,11391,11470,60887563,63587652
5121,0054 Beauvais,28,Normandie,54,Beauvais,032010,3804,3834,23737553,24925355
5200,5302 Brest,53,Bretagne,5302,Brest,032010,87103,87906,501358040,518606168
5233,0058 La Vallée de la Bresle-Vimeu,28,Normandie,58,La Vallée de la Bresle-Vimeu,032010,12533,12701,73885822,78280975
5256,5303 Carhaix-Plouguer,53,Bretagne,5303,Carhaix-Plouguer,032010,13537,13726,68792853,72421396
5299,2801 Argentan,28,Normandie,2801,Argentan,032010,8262,8320,43130759,45691640
5424,5306 Guingamp,53,Bretagne,5306,Guingamp,032010,11616,11723,61119283,63608689
5550,5308 Lannion,53,Bretagne,5308,Lannion,032010,20122,20708,118446419,123023936
5585,2809 Flers,28,Normandie,2809,Flers,032010,24769,25090,135750061,142988409
5641,2810 Granville,28,Normandie,2810,Granville,032010,10011,10247,51178304,53812457
5694,5310 Morlaix,53,Bretagne,5310,Morlaix,032010,29147,29910,159951564,171611716
5695,2811 Honfleur Pont-Audemer,28,Normandie,2811,Honfleur Pont-Audemer,032010,11123,11486,61513560,66618121
5836,5312 Pontivy-Loudéac,53,Bretagne,5312,Pontivy-Loudéac,032010,28925,29130,156631899,163287179
5885,2816 Saint-Lô,28,Normandie,2816,Saint-Lô,032010,24984,25370,128901993,134539158
6005,0051 Alençon,28,Normandie,51,Alençon,032010,22798,22791,119091628,123863895
6068,5316 Saint-Brieuc,53,Bretagne,5316,Saint-Brieuc,032010,45949,46309,247497463,257722591
6125,3201 Abbeville,32,Hauts-de-France,3201,Abbeville,032010,16252,16687,81315487,86118354
6126,5317 Saint-Malo,53,Bretagne,5317,Saint-Malo,032010,31872,32563,175675942,183279029
6262,5319 Vitré,53,Bretagne,5319,Vitré,032010,25479,25797,144784193,151069202
6323,3210 Compiègne,32,Hauts-de-France,3210,Compiègne,032010,51457,51998,324999119,336351322
6423,7526 Royan,75,Nouvelle-Aquitaine,7526,Royan,032010,19300,21162,94239300,107678713
6598,7508 Châtellerault,75,Nouvelle-Aquitaine,7508,Châtellerault,032010,20746,20961,128025033,133450204
6647,7530 Thouars,75,Nouvelle-Aquitaine,7530,Thouars,032010,15003,15153,74579152,77344060
6738,7512 La Rochelle,75,Nouvelle-Aquitaine,7512,La Rochelle,032010,59993,61261,333183046,352841890
6804,7516 Libourne,75,Nouvelle-Aquitaine,7516,Libourne,032010,357,361,1665365,1707261
6893,7504 Bergerac,75,Nouvelle-Aquitaine,7504,Bergerac,032010,20112,20466,105995009,111226896
6936,7523 Périgueux,75,Nouvelle-Aquitaine,7523,Périgueux,032010,601,618,3325840,3538593
7019,7507 Brive-la-Gaillarde,75,Nouvelle-Aquitaine,7507,Brive-la-Gaillarde,032010,4252,4305,23632685,25566650
7062,7525 Rochefort,75,Nouvelle-Aquitaine,7525,Rochefort,032010,13792,14037,73939653,78243666
7083,7510 Dax,75,Nouvelle-Aquitaine,7510,Dax,032010,33486,34743,181975475,195568881
7125,7513 La Teste-de-Buch,75,Nouvelle-Aquitaine,7513,La Teste-de-Buch,032010,22725,23991,121347251,131230995
7246,7517 Limoges,75,Nouvelle-Aquitaine,7517,Limoges,032010,533,543,2481541,2624266
7283,7518 Marmande,75,Nouvelle-Aquitaine,7518,Marmande,032010,18843,19022,95974059,99422025
7377,7522 Pau,75,Nouvelle-Aquitaine,7522,Pau,032010,80390,80952,486764260,505840582
7485,7532 Villeneuve-sur-Lot,75,Nouvelle-Aquitaine,7532,Villeneuve-sur-Lot,032010,15728,16143,80885260,84800904
7585,7517 Limoges,75,Nouvelle-Aquitaine,7517,Limoges,032010,72647,73251,419782730,434864947
7641,7531 Tulle,75,Nouvelle-Aquitaine,7531,Tulle,032010,15827,16143,81732351,85322154
7673,0063 Ussel,75,Nouvelle-Aquitaine,63,Ussel,032010,9213,9362,48756869,51159353
7709,7602 Albi,76,Occitanie,7602,Albi,032010,47401,47964,253830317,263647747
7742,7604 Auch,76,Occitanie,7604,Auch,032010,26937,27504,136907135,142873070
7780,7607 Cahors,76,Occitanie,7607,Cahors,032010,15877,16185,82065653,86580418
7809,7608 Carcassonne-Limoux,76,Occitanie,7608,Carcassonne-Limoux,032010,5,6,15609,15893
7873,7610 Castres-Mazamet,76,Occitanie,7610,Castres-Mazamet,032010,32616,32964,188000208,194576243
8051,7621 Rodez,76,Occitanie,7621,Rodez,032010,34260,34841,184317545,193710583
8119,7624 Tarbes-Lourdes,76,Occitanie,7624,Tarbes-Lourdes,032010,53948,54987,285006551,299790626
8264,7606 Béziers,76,Occitanie,7606,Béziers,032010,41156,42438,214404550,227044156
8394,7613 Mende,76,Occitanie,7613,Mende,032010,16299,16843,78428672,83265541
8678,0053 Avignon,76,Occitanie,53,Avignon,032010,7523,7606,46692823,48444994
8705,8401 Annecy,84,Auvergne-Rhône-Alpes,8401,Annecy,032010,83753,83771,507252132,524859808
8847,8407 Chambéry,84,Auvergne-Rhône-Alpes,8407,Chambéry,032010,66495,66913,398502823,412274168
8875,8409 Grenoble,84,Auvergne-Rhône-Alpes,8409,Grenoble,032010,188838,187819,1343545806,1347911005
8906,8411 La Maurienne,84,Auvergne-Rhône-Alpes,8411,La Maurienne,032010,13529,11665,78726024,71413349
9035,8415 Le Chablais,84,Auvergne-Rhône-Alpes,8415,Le Chablais,032010,25456,23595,145193509,138703616
9157,8419 Le Puy en Velay,84,Auvergne-Rhône-Alpes,8419,Le Puy en Velay,032010,267,306,997753,1241352
9190,8420 Les Sources de la Loire,84,Auvergne-Rhône-Alpes,8420,Les Sources de la Loire,032010,4251,4286,23415805,24611742
9227,8421 Lyon,84,Auvergne-Rhône-Alpes,8421,Lyon,032010,612624,615737,4299278602,4379548353
9318,8426 Roanne,84,Auvergne-Rhône-Alpes,8426,Roanne,032010,31214,31481,172292462,179677152
9381,8428 Saint Etienne,84,Auvergne-Rhône-Alpes,8428,Saint Etienne,032010,137681,139085,797976588,833299335
9610,0059 Mâcon,84,Auvergne-Rhône-Alpes,59,Mâcon,032010,7540,7585,40823184,42860608
9706,8408 Clermont-Ferrand,84,Auvergne-Rhône-Alpes,8408,Clermont-Ferrand,032010,129290,130435,792538815,827342639
9741,8410 Issoire,84,Auvergne-Rhône-Alpes,8410,Issoire,032010,17130,17325,90550583,93764416
9776,8417 Le Livradois,84,Auvergne-Rhône-Alpes,8417,Le Livradois,032010,15833,16077,85694137,89259228
9828,8420 Les Sources de la Loire,84,Auvergne-Rhône-Alpes,8420,Les Sources de la Loire,032010,13498,13645,71041473,73832251
10033,9301 Aix-en-Provence,93,Provence-Alpes-Côte d'Azur,9301,Aix-en-Provence,032010,117922,118894,750352337,764474833
10057,3211 Creil,32,Hauts-de-France,3211,Creil,032010,62581,62961,389424850,403126819
